Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1739240008,100,,Aggregated,27.300000,0.000000,1100,1700,2000,2200,2500,2800,3200,3400,4500,4700,4700,3276,0,1100.0,1135.349677895548,6.172957975650206,4698.759833001532,38692.69719169719
1739240009,100,,Aggregated,27.300000,0.000000,1100,1700,2000,2200,2500,2800,3200,3400,4500,4700,4700,3276,0,1100.0,1135.349677895548,6.172957975650206,4698.759833001532,38692.69719169719
1739240010,100,,Aggregated,27.300000,0.000000,1100,1700,2000,2200,2500,2800,3200,3400,4500,4700,4700,3276,0,1100.0,1135.349677895548,6.172957975650206,4698.759833001532,38692.69719169719
1739240011,100,,Aggregated,27.300000,0.000000,1100,1700,2000,2200,2500,2800,3200,3400,4500,4700,4700,3276,0,1100.0,1135.349677895548,6.172957975650206,4698.759833001532,38692.69719169719
1739240012,100,,Aggregated,36.700000,0.000000,1100,1700,2000,2200,2500,2800,3100,3400,4500,4700,4700,3376,0,1100.0,1147.6536572729933,6.172957975650206,4698.759833001532,38514.9259478673
1739240013,100,,Aggregated,36.700000,0.000000,1100,1700,2000,2200,2500,2800,3100,3400,4500,4700,4700,3376,0,1100.0,1147.6536572729933,6.172957975650206,4698.759833001532,38514.9259478673
1739240014,100,,Aggregated,33.400000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3463,0,1100.0,1129.6382091125151,6.172957975650206,4698.759833001532,38459.50534218885
1739240015,100,,Aggregated,33.400000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3465,0,1100.0,1129.0296313583367,6.172957975650206,4698.759833001532,38437.30822510822
1739240016,100,,Aggregated,30.500000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3479,0,1100.0,1129.3628745296473,6.172957975650206,4698.759833001532,38471.5142282265
1739240017,100,,Aggregated,30.900000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3564,0,1100.0,1117.8678964622866,6.172957975650206,4698.759833001532,38409.072109988774
